Name,miRNA
UBE3A|ENST00000648336.2|6,UBE3A:miR-218-5p
UBE3A|ENST00000648336.2|6,UBE3A:miR-302-3p/372-3p/373-3p/520-3p
UBE3A|ENST00000648336.2|6,UBE3A:miR-339-5p
UBE3A|ENST00000648336.2|7,UBE3A:miR-141-3p/200a-3p
UBE3A|ENST00000648336.2|7,UBE3A:miR-219-5p
UBE3A|ENST00000648336.2|7,UBE3A:miR-302-3p/372-3p/373-3p/520-3p
UBE3A|ENST00000648336.2|8,UBE3A:miR-141-3p/200a-3p
UBE3A|ENST00000648336.2|8,UBE3A:miR-219-5p
UPF3B|ENST00000276201.7|1,UPF3B:miR-1197
UPF3B|ENST00000276201.7|1,UPF3B:miR-124-3p.1
UPF3B|ENST00000276201.7|1,UPF3B:miR-483-3p.1
UPF3B|ENST00000276201.7|1,UPF3B:miR-874-3p
UPF3B|ENST00000276201.7|1,UPF3B:miR-9-5p
UPF3B|ENST00000276201.7|4,UPF3B:miR-1197
UPF3B|ENST00000276201.7|5,UPF3B:miR-1197
UPF3B|ENST00000276201.7|5,UPF3B:miR-185-5p
UPF3B|ENST00000276201.7|5,UPF3B:miR-219-5p
UPF3B|ENST00000276201.7|6,UPF3B:miR-185-5p
UPF3B|ENST00000276201.7|6,UPF3B:miR-219-5p
UPF3B|ENST00000276201.7|6,UPF3B:miR-489-3p
USP7|ENST00000344836.9|1,USP7:miR-409-5p
USP7|ENST00000344836.9|2,USP7:miR-409-5p
USP7|ENST00000344836.9|8,USP7:miR-217
USP7|ENST00000344836.9|8,USP7:miR-338-3p
USP7|ENST00000344836.9|9,USP7:miR-338-3p
USP9X|ENST00000378308.7|10,USP9X:miR-101-3p.1
USP9X|ENST00000378308.7|10,USP9X:miR-101-3p.2
USP9X|ENST00000378308.7|10,USP9X:miR-140-3p.1
USP9X|ENST00000378308.7|10,USP9X:miR-140-3p.2
USP9X|ENST00000378308.7|10,USP9X:miR-144-3p
USP9X|ENST00000378308.7|10,USP9X:miR-181-5p
USP9X|ENST00000378308.7|10,USP9X:miR-199-3p
USP9X|ENST00000378308.7|10,USP9X:miR-26-5p
USP9X|ENST00000378308.7|11,USP9X:miR-140-3p.1
USP9X|ENST00000378308.7|11,USP9X:miR-140-3p.2
USP9X|ENST00000378308.7|12,USP9X:miR-505-3p.1
USP9X|ENST00000378308.7|13,USP9X:miR-218-5p
USP9X|ENST00000378308.7|13,USP9X:miR-219a-2-3p
USP9X|ENST00000378308.7|13,USP9X:miR-505-3p.1
USP9X|ENST00000378308.7|14,USP9X:miR-219a-2-3p
USP9X|ENST00000378308.7|19,USP9X:miR-330-3p
USP9X|ENST00000378308.7|1,USP9X:miR-132-3p/212-3p
USP9X|ENST00000378308.7|20,USP9X:miR-155-5p
USP9X|ENST00000378308.7|20,USP9X:miR-330-3p
USP9X|ENST00000378308.7|20,USP9X:miR-455-5p
USP9X|ENST00000378308.7|21,USP9X:miR-155-5p
USP9X|ENST00000378308.7|21,USP9X:miR-455-5p
USP9X|ENST00000378308.7|21,USP9X:miR-7-5p
USP9X|ENST00000378308.7|22,USP9X:miR-7-5p
USP9X|ENST00000378308.7|29,USP9X:miR-142-5p
USP9X|ENST00000378308.7|29,USP9X:miR-340-5p
USP9X|ENST00000378308.7|2,USP9X:miR-132-3p/212-3p
USP9X|ENST00000378308.7|2,USP9X:miR-141-3p/200a-3p
USP9X|ENST00000378308.7|3,USP9X:miR-141-3p/200a-3p
USP9X|ENST00000378308.7|6,USP9X:miR-129-5p
USP9X|ENST00000378308.7|6,USP9X:miR-153-3p
USP9X|ENST00000378308.7|6,USP9X:miR-448
USP9X|ENST00000378308.7|6,USP9X:miR-670-3p
USP9X|ENST00000378308.7|7,USP9X:miR-129-5p
USP9X|ENST00000378308.7|7,USP9X:miR-153-3p
USP9X|ENST00000378308.7|7,USP9X:miR-448
USP9X|ENST00000378308.7|8,USP9X:miR-26-5p
USP9X|ENST00000378308.7|9,USP9X:miR-101-3p.1
USP9X|ENST00000378308.7|9,USP9X:miR-101-3p.2
USP9X|ENST00000378308.7|9,USP9X:miR-144-3p
USP9X|ENST00000378308.7|9,USP9X:miR-181-5p
USP9X|ENST00000378308.7|9,USP9X:miR-199-3p
USP9X|ENST00000378308.7|9,USP9X:miR-26-5p
USP9X|ENST00000378308.7|9,USP9X:miR-26-5p
VAMP1|ENST00000396308.4|11,VAMP1:miR-203a-3p.1
VAMP1|ENST00000396308.4|12,VAMP1:miR-203a-3p.1
VAMP1|ENST00000396308.4|15,VAMP1:miR-381-3p
VAMP1|ENST00000396308.4|16,VAMP1:miR-129-5p
VAMP1|ENST00000396308.4|16,VAMP1:miR-381-3p
VAMP1|ENST00000396308.4|16,VAMP1:miR-532-5p
VAMP1|ENST00000396308.4|16,VAMP1:miR-9-5p
VAMP1|ENST00000396308.4|1,VAMP1:miR-103-3p/107
VAMP1|ENST00000396308.4|1,VAMP1:miR-15-5p/16-5p/195-5p/424-5p/497-5p
VEGFA|ENST00000672860.3|10,VEGFA:miR-200bc-3p/429
VEGFA|ENST00000672860.3|10,VEGFA:miR-452-5p/892-3p
VEGFA|ENST00000672860.3|11,VEGFA:miR-1-3p/206
VEGFA|ENST00000672860.3|12,VEGFA:miR-1-3p/206
VEGFA|ENST00000672860.3|12,VEGFA:miR-29-3p
VEGFA|ENST00000672860.3|12,VEGFA:miR-361-5p
VEGFA|ENST00000672860.3|13,VEGFA:miR-29-3p
VEGFA|ENST00000672860.3|14,VEGFA:miR-29-3p
VEGFA|ENST00000672860.3|14,VEGFA:miR-383-5p.1
VEGFA|ENST00000672860.3|14,VEGFA:miR-383-5p.2
VEGFA|ENST00000672860.3|14,VEGFA:miR-655-3p
VEGFA|ENST00000672860.3|1,VEGFA:miR-17-5p/20-5p/93-5p/106-5p/519-3p
VEGFA|ENST00000672860.3|1,VEGFA:miR-205-5p
VEGFA|ENST00000672860.3|1,VEGFA:miR-302-3p/372-3p/373-3p/520-3p
VEGFA|ENST00000672860.3|2,VEGFA:miR-15-5p/16-5p/195-5p/424-5p/497-5p
VEGFA|ENST00000672860.3|2,VEGFA:miR-17-5p/20-5p/93-5p/106-5p/519-3p
VEGFA|ENST00000672860.3|2,VEGFA:miR-205-5p
VEGFA|ENST00000672860.3|2,VEGFA:miR-299-3p
VEGFA|ENST00000672860.3|2,VEGFA:miR-302-3p/372-3p/373-3p/520-3p
VEGFA|ENST00000672860.3|3,VEGFA:miR-140-3p.1
VEGFA|ENST00000672860.3|3,VEGFA:miR-15-5p/16-5p/195-5p/424-5p/497-5p
VEGFA|ENST00000672860.3|3,VEGFA:miR-199-5p
VEGFA|ENST00000672860.3|3,VEGFA:miR-299-3p
VEGFA|ENST00000672860.3|4,VEGFA:miR-140-3p.1
VEGFA|ENST00000672860.3|4,VEGFA:miR-199-5p
VEGFA|ENST00000672860.3|7,VEGFA:miR-140-5p
VEGFA|ENST00000672860.3|8,VEGFA:miR-140-5p
VEGFA|ENST00000672860.3|8,VEGFA:miR-377-3p
VEGFA|ENST00000672860.3|9,VEGFA:miR-200bc-3p/429
VEGFA|ENST00000672860.3|9,VEGFA:miR-377-3p
VEGFA|ENST00000672860.3|9,VEGFA:miR-452-5p/892-3p
VEGFC|ENST00000618562.2|1,VEGFC:miR-133a-3p.2/133b
VEGFC|ENST00000618562.2|1,VEGFC:miR-455-3p.1
VEGFC|ENST00000618562.2|2,VEGFC:miR-128-3p
VEGFC|ENST00000618562.2|2,VEGFC:miR-133a-3p.2/133b
VEGFC|ENST00000618562.2|2,VEGFC:miR-27-3p
VEGFC|ENST00000618562.2|2,VEGFC:miR-369-3p
VEGFC|ENST00000618562.2|2,VEGFC:miR-374-5p
VEGFC|ENST00000618562.2|2,VEGFC:miR-455-3p.1
VEGFC|ENST00000618562.2|2,VEGFC:miR-655-3p
VHL|ENST00000256474.3|12,VHL:miR-142-5p
VHL|ENST00000256474.3|12,VHL:miR-21-5p/590-5p
VHL|ENST00000256474.3|12,VHL:miR-340-5p
VHL|ENST00000256474.3|13,VHL:miR-142-5p
VHL|ENST00000256474.3|13,VHL:miR-21-5p/590-5p
VHL|ENST00000256474.3|13,VHL:miR-340-5p
VHL|ENST00000256474.3|26,VHL:miR-101-3p.1
VHL|ENST00000256474.3|26,VHL:miR-181-5p
VHL|ENST00000256474.3|26,VHL:miR-655-3p
VHL|ENST00000256474.3|27,VHL:miR-101-3p.1
VHL|ENST00000256474.3|27,VHL:miR-181-5p
VHL|ENST00000256474.3|27,VHL:miR-29-3p
VHL|ENST00000256474.3|27,VHL:miR-655-3p
VHL|ENST00000256474.3|2,VHL:miR-223-3p
VHL|ENST00000256474.3|4,VHL:miR-204-5p/211-5p
VHL|ENST00000256474.3|5,VHL:miR-204-5p/211-5p
WDR26|ENST00000414423.9|10,WDR26:miR-29-3p
WDR26|ENST00000414423.9|15,WDR26:miR-30-5p
WDR26|ENST00000414423.9|16,WDR26:miR-30-5p
WDR26|ENST00000414423.9|17,WDR26:miR-153-3p
WDR26|ENST00000414423.9|18,WDR26:miR-153-3p
WDR26|ENST00000414423.9|20,WDR26:miR-129-3p
WDR26|ENST00000414423.9|20,WDR26:miR-19-3p
WDR26|ENST00000414423.9|21,WDR26:miR-129-3p
WDR26|ENST00000414423.9|24,WDR26:miR-223-3p
WDR26|ENST00000414423.9|24,WDR26:miR-873-5p.2
WDR26|ENST00000414423.9|25,WDR26:miR-223-3p
WDR26|ENST00000414423.9|25,WDR26:miR-873-5p.2
WDR26|ENST00000414423.9|27,WDR26:miR-10-5p
WDR26|ENST00000414423.9|27,WDR26:miR-141-3p/200a-3p
WDR26|ENST00000414423.9|28,WDR26:miR-10-5p
WDR26|ENST00000414423.9|28,WDR26:miR-141-3p/200a-3p
WDR26|ENST00000414423.9|2,WDR26:miR-142-5p
WDR26|ENST00000414423.9|31,WDR26:miR-139-5p
WDR26|ENST00000414423.9|31,WDR26:miR-455-3p.1
WDR26|ENST00000414423.9|32,WDR26:miR-455-3p.1
WDR26|ENST00000414423.9|32,WDR26:miR-653-5p
WDR26|ENST00000414423.9|33,WDR26:miR-653-5p
WDR26|ENST00000414423.9|34,WDR26:miR-302-3p/372-3p/373-3p/520-3p
WDR26|ENST00000414423.9|3,WDR26:miR-142-5p
WDR26|ENST00000414423.9|3,WDR26:miR-202-5p
WDR26|ENST00000414423.9|4,WDR26:miR-202-5p
WDR26|ENST00000414423.9|4,WDR26:miR-218-5p
WDR26|ENST00000414423.9|4,WDR26:miR-302c-3p.2/520-3p
WDR26|ENST00000414423.9|4,WDR26:miR-489-3p
WDR26|ENST00000414423.9|5,WDR26:miR-218-5p
WDR26|ENST00000414423.9|5,WDR26:miR-224-5p
WDR26|ENST00000414423.9|5,WDR26:miR-302c-3p.2/520-3p
WDR26|ENST00000414423.9|5,WDR26:miR-489-3p
WDR26|ENST00000414423.9|6,WDR26:miR-224-5p
WDR26|ENST00000414423.9|9,WDR26:miR-29-3p
WDR45|ENST00000376372.9|1,WDR45:miR-155-5p
WDR45|ENST00000376372.9|1,WDR45:miR-302-3p/372-3p/373-3p/520-3p
WDR45|ENST00000376372.9|2,WDR45:miR-155-5p
WDR45|ENST00000376372.9|2,WDR45:miR-302-3p/372-3p/373-3p/520-3p
WNT2B|ENST00000369684.5|15,WNT2B:miR-1224-5p
WNT2B|ENST00000369684.5|16,WNT2B:miR-1224-5p
WNT2B|ENST00000369684.5|16,WNT2B:miR-140-3p.1
WNT2B|ENST00000369684.5|16,WNT2B:miR-150-5p
WNT2B|ENST00000369684.5|16,WNT2B:miR-532-3p
WNT2B|ENST00000369684.5|17,WNT2B:miR-140-3p.1
WNT2B|ENST00000369684.5|17,WNT2B:miR-145-5p
WNT2B|ENST00000369684.5|17,WNT2B:miR-150-5p
WNT2B|ENST00000369684.5|17,WNT2B:miR-24-3p
WNT2B|ENST00000369684.5|17,WNT2B:miR-532-3p
WNT2B|ENST00000369684.5|17,WNT2B:miR-7-5p
WNT2B|ENST00000369684.5|18,WNT2B:miR-145-5p
WNT2B|ENST00000369684.5|18,WNT2B:miR-24-3p
WNT2B|ENST00000369684.5|18,WNT2B:miR-7-5p
WNT2B|ENST00000369684.5|19,WNT2B:miR-140-3p.1
WNT2B|ENST00000369684.5|1,WNT2B:miR-1197
WNT2B|ENST00000369684.5|1,WNT2B:miR-15-5p/16-5p/195-5p/424-5p/497-5p
WNT2B|ENST00000369684.5|1,WNT2B:miR-218-5p
WNT2B|ENST00000369684.5|1,WNT2B:miR-503-5p
WNT2B|ENST00000369684.5|20,WNT2B:miR-140-3p.1
WNT2B|ENST00000369684.5|22,WNT2B:miR-142-5p
WNT2B|ENST00000369684.5|23,WNT2B:miR-142-5p
WNT2B|ENST00000369684.5|25,WNT2B:miR-338-3p
WNT2B|ENST00000369684.5|26,WNT2B:miR-338-3p
WNT2B|ENST00000369684.5|27,WNT2B:miR-182-5p
WNT2B|ENST00000369684.5|28,WNT2B:miR-182-5p
WNT2B|ENST00000369684.5|28,WNT2B:miR-326
WNT2B|ENST00000369684.5|28,WNT2B:miR-494-3p
WNT2B|ENST00000369684.5|29,WNT2B:miR-326
WNT2B|ENST00000369684.5|29,WNT2B:miR-494-3p
WNT2B|ENST00000369684.5|29,WNT2B:miR-760
WNT2B|ENST00000369684.5|29,WNT2B:miR-873-5p.2
WNT2B|ENST00000369684.5|2,WNT2B:miR-1197
WNT2B|ENST00000369684.5|2,WNT2B:miR-130-3p/301-3p/454-3p
WNT2B|ENST00000369684.5|30,WNT2B:miR-760
WNT2B|ENST00000369684.5|30,WNT2B:miR-873-5p.2
WNT2B|ENST00000369684.5|36,WNT2B:miR-188-5p
WNT2B|ENST00000369684.5|37,WNT2B:miR-188-5p
WNT2B|ENST00000369684.5|3,WNT2B:miR-130-3p/301-3p/454-3p
WNT2B|ENST00000369684.5|48,WNT2B:miR-346
WNT2B|ENST00000369684.5|49,WNT2B:miR-324-5p
WNT2B|ENST00000369684.5|50,WNT2B:miR-324-5p
WNT2B|ENST00000369684.5|50,WNT2B:miR-379-5p
WNT2B|ENST00000369684.5|51,WNT2B:miR-379-5p
WNT2B|ENST00000369684.5|51,WNT2B:miR-873-5p.2
WNT2B|ENST00000369684.5|52,WNT2B:miR-665
WNT2B|ENST00000369684.5|52,WNT2B:miR-873-5p.2
WNT2B|ENST00000369684.5|53,WNT2B:miR-665
WNT2B|ENST00000369684.5|57,WNT2B:miR-137
WNT2B|ENST00000369684.5|57,WNT2B:miR-203a-3p.2
WNT2B|ENST00000369684.5|58,WNT2B:miR-137
WNT2B|ENST00000369684.5|58,WNT2B:miR-203a-3p.2
WNT2B|ENST00000369684.5|65,WNT2B:miR-27-3p
WNT2B|ENST00000369684.5|65,WNT2B:miR-340-5p
WNT2B|ENST00000369684.5|65,WNT2B:miR-376-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-130-3p/301-3p/454-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-203a-3p.1
WNT2B|ENST00000369684.5|66,WNT2B:miR-203a-3p.2
WNT2B|ENST00000369684.5|66,WNT2B:miR-21-5p/590-5p
WNT2B|ENST00000369684.5|66,WNT2B:miR-27-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-338-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-340-5p
WNT2B|ENST00000369684.5|66,WNT2B:miR-376-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-376c-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-494-3p
WNT2B|ENST00000369684.5|66,WNT2B:miR-496.1
WNT2B|ENST00000369684.5|66,WNT2B:miR-653-5p
WNT2B|ENST00000369684.5|67,WNT2B:miR-130-3p/301-3p/454-3p
WNT2B|ENST00000369684.5|67,WNT2B:miR-203a-3p.1
WNT2B|ENST00000369684.5|67,WNT2B:miR-203a-3p.2
WNT2B|ENST00000369684.5|67,WNT2B:miR-21-5p/590-5p
WNT2B|ENST00000369684.5|67,WNT2B:miR-338-3p
WNT2B|ENST00000369684.5|67,WNT2B:miR-369-3p
WNT2B|ENST00000369684.5|67,WNT2B:miR-374-5p
WNT2B|ENST00000369684.5|67,WNT2B:miR-376c-3p
WNT2B|ENST00000369684.5|67,WNT2B:miR-494-3p
WNT2B|ENST00000369684.5|67,WNT2B:miR-496.1
WNT2B|ENST00000369684.5|67,WNT2B:miR-653-5p
WNT2B|ENST00000369684.5|68,WNT2B:miR-369-3p
WNT2B|ENST00000369684.5|68,WNT2B:miR-374-5p
WNT2B|ENST00000369684.5|6,WNT2B:miR-383-5p.2
WNT2B|ENST00000369684.5|6,WNT2B:miR-532-3p
WNT2B|ENST00000369684.5|71,WNT2B:miR-1251-5p
WNT2B|ENST00000369684.5|7,WNT2B:miR-383-5p.2
WNT2B|ENST00000369684.5|7,WNT2B:miR-532-3p
WT1|ENST00000452863.10|1,WT1:miR-377-3p
WT1|ENST00000452863.10|2,WT1:miR-874-3p
WT1|ENST00000452863.10|3,WT1:miR-1-3p/206
WT1|ENST00000452863.10|3,WT1:miR-323-3p
WT1|ENST00000452863.10|3,WT1:miR-874-3p
WT1|ENST00000452863.10|4,WT1:miR-1-3p/206
WT1|ENST00000452863.10|4,WT1:miR-323-3p
WT1|ENST00000452863.10|5,WT1:miR-216a-5p
WT1|ENST00000452863.10|6,WT1:miR-132-3p/212-3p
WT1|ENST00000452863.10|6,WT1:miR-216a-5p
WT1|ENST00000452863.10|7,WT1:miR-132-3p/212-3p
WT1|ENST00000452863.10|7,WT1:miR-23-3p
WT1|ENST00000452863.10|7,WT1:miR-670-3p
WT1|ENST00000452863.10|7,WT1:miR-876-5p
WT1|ENST00000452863.10|8,WT1:miR-23-3p
WT1|ENST00000452863.10|8,WT1:miR-361-5p
WT1|ENST00000452863.10|8,WT1:miR-505-3p.2
WT1|ENST00000452863.10|8,WT1:miR-670-3p
WT1|ENST00000452863.10|8,WT1:miR-876-5p
WT1|ENST00000452863.10|9,WT1:miR-361-5p
WT1|ENST00000452863.10|9,WT1:miR-505-3p.2
XIAP|ENST00000371199.8|10,XIAP:miR-17-5p/20-5p/93-5p/106-5p/519-3p
XIAP|ENST00000371199.8|10,XIAP:miR-200bc-3p/429
XIAP|ENST00000371199.8|10,XIAP:miR-216a-5p
XIAP|ENST00000371199.8|10,XIAP:miR-320
XIAP|ENST00000371199.8|10,XIAP:miR-381-3p
XIAP|ENST00000371199.8|10,XIAP:miR-495-3p
XIAP|ENST00000371199.8|10,XIAP:miR-668-3p
XIAP|ENST00000371199.8|11,XIAP:miR-381-3p
XIAP|ENST00000371199.8|12,XIAP:miR-371-5p
XIAP|ENST00000371199.8|13,XIAP:miR-371-5p
XIAP|ENST00000371199.8|13,XIAP:miR-421
XIAP|ENST00000371199.8|14,XIAP:miR-421
XIAP|ENST00000371199.8|16,XIAP:miR-410-3p
XIAP|ENST00000371199.8|19,XIAP:miR-122-5p
XIAP|ENST00000371199.8|19,XIAP:miR-431-5p
XIAP|ENST00000371199.8|1,XIAP:miR-181-5p
XIAP|ENST00000371199.8|1,XIAP:miR-23-3p
XIAP|ENST00000371199.8|1,XIAP:miR-377-3p
XIAP|ENST00000371199.8|20,XIAP:miR-122-5p
XIAP|ENST00000371199.8|20,XIAP:miR-146-5p
XIAP|ENST00000371199.8|21,XIAP:miR-146-5p
XIAP|ENST00000371199.8|22,XIAP:miR-873-5p.2
XIAP|ENST00000371199.8|23,XIAP:miR-23-3p
XIAP|ENST00000371199.8|23,XIAP:miR-873-5p.2
XIAP|ENST00000371199.8|24,XIAP:miR-136-5p
XIAP|ENST00000371199.8|24,XIAP:miR-155-5p
XIAP|ENST00000371199.8|24,XIAP:miR-23-3p
XIAP|ENST00000371199.8|24,XIAP:miR-505-3p.2
XIAP|ENST00000371199.8|25,XIAP:miR-155-5p
XIAP|ENST00000371199.8|25,XIAP:miR-505-3p.2
XIAP|ENST00000371199.8|2,XIAP:miR-136-5p
XIAP|ENST00000371199.8|2,XIAP:miR-186-5p
XIAP|ENST00000371199.8|2,XIAP:miR-216a-5p
XIAP|ENST00000371199.8|2,XIAP:miR-216b-5p
XIAP|ENST00000371199.8|33,XIAP:miR-192-5p/215-5p
XIAP|ENST00000371199.8|34,XIAP:miR-1193
XIAP|ENST00000371199.8|34,XIAP:miR-192-5p/215-5p
XIAP|ENST00000371199.8|34,XIAP:miR-23-3p
XIAP|ENST00000371199.8|35,XIAP:miR-1193
XIAP|ENST00000371199.8|35,XIAP:miR-23-3p
XIAP|ENST00000371199.8|36,XIAP:miR-142-3p.1
XIAP|ENST00000371199.8|36,XIAP:miR-142-5p
XIAP|ENST00000371199.8|36,XIAP:miR-17-5p/20-5p/93-5p/106-5p/519-3p
XIAP|ENST00000371199.8|36,XIAP:miR-340-5p
XIAP|ENST00000371199.8|37,XIAP:miR-142-3p.1
XIAP|ENST00000371199.8|37,XIAP:miR-142-5p
XIAP|ENST00000371199.8|37,XIAP:miR-17-5p/20-5p/93-5p/106-5p/519-3p
XIAP|ENST00000371199.8|37,XIAP:miR-340-5p
XIAP|ENST00000371199.8|3,XIAP:miR-136-5p
XIAP|ENST00000371199.8|3,XIAP:miR-186-5p
XIAP|ENST00000371199.8|3,XIAP:miR-216a-5p
XIAP|ENST00000371199.8|3,XIAP:miR-216b-5p
XIAP|ENST00000371199.8|3,XIAP:miR-377-3p
XIAP|ENST00000371199.8|48,XIAP:miR-655-3p
XIAP|ENST00000371199.8|49,XIAP:miR-371-5p
XIAP|ENST00000371199.8|49,XIAP:miR-655-3p
XIAP|ENST00000371199.8|4,XIAP:miR-377-3p
XIAP|ENST00000371199.8|4,XIAP:miR-382-3p
XIAP|ENST00000371199.8|4,XIAP:miR-489-3p
XIAP|ENST00000371199.8|50,XIAP:miR-186-5p
XIAP|ENST00000371199.8|50,XIAP:miR-27-3p
XIAP|ENST00000371199.8|50,XIAP:miR-371-5p
XIAP|ENST00000371199.8|50,XIAP:miR-655-3p
XIAP|ENST00000371199.8|5,XIAP:miR-382-3p
XIAP|ENST00000371199.8|5,XIAP:miR-489-3p
XIAP|ENST00000371199.8|6,XIAP:miR-340-5p
XIAP|ENST00000371199.8|6,XIAP:miR-655-3p
XIAP|ENST00000371199.8|7,XIAP:miR-183-5p.2
XIAP|ENST00000371199.8|7,XIAP:miR-23-3p
XIAP|ENST00000371199.8|7,XIAP:miR-320
XIAP|ENST00000371199.8|7,XIAP:miR-330-3p
XIAP|ENST00000371199.8|7,XIAP:miR-340-5p
XIAP|ENST00000371199.8|7,XIAP:miR-655-3p
XIAP|ENST00000371199.8|7,XIAP:miR-874-3p
XIAP|ENST00000371199.8|7,XIAP:miR-96-5p/1271-5p
XIAP|ENST00000371199.8|8,XIAP:miR-183-5p.2
XIAP|ENST00000371199.8|8,XIAP:miR-23-3p
XIAP|ENST00000371199.8|8,XIAP:miR-320
XIAP|ENST00000371199.8|8,XIAP:miR-330-3p
XIAP|ENST00000371199.8|8,XIAP:miR-494-3p
XIAP|ENST00000371199.8|8,XIAP:miR-653-5p
XIAP|ENST00000371199.8|8,XIAP:miR-7-5p
XIAP|ENST00000371199.8|8,XIAP:miR-874-3p
XIAP|ENST00000371199.8|8,XIAP:miR-96-5p/1271-5p
XIAP|ENST00000371199.8|9,XIAP:miR-17-5p/20-5p/93-5p/106-5p/519-3p
XIAP|ENST00000371199.8|9,XIAP:miR-200bc-3p/429
XIAP|ENST00000371199.8|9,XIAP:miR-216a-5p
XIAP|ENST00000371199.8|9,XIAP:miR-320
XIAP|ENST00000371199.8|9,XIAP:miR-494-3p
XIAP|ENST00000371199.8|9,XIAP:miR-495-3p
XIAP|ENST00000371199.8|9,XIAP:miR-653-5p
XIAP|ENST00000371199.8|9,XIAP:miR-668-3p
XIAP|ENST00000371199.8|9,XIAP:miR-7-5p
XRCC5|ENST00000392132.7|1,XRCC5:miR-188-5p
XRCC5|ENST00000392132.7|1,XRCC5:miR-340-5p
XRCC5|ENST00000392132.7|2,XRCC5:miR-188-5p
XRCC5|ENST00000392132.7|2,XRCC5:miR-330-3p
XRCC5|ENST00000392132.7|2,XRCC5:miR-340-5p
XRCC5|ENST00000392132.7|3,XRCC5:miR-330-3p
XRCC5|ENST00000392132.7|7,XRCC5:miR-532-5p
YAP1|ENST00000282441.10|12,YAP1:miR-21-5p/590-5p
YAP1|ENST00000282441.10|12,YAP1:miR-375
YAP1|ENST00000282441.10|12,YAP1:miR-9-5p
YAP1|ENST00000282441.10|1,YAP1:miR-15-5p/16-5p/195-5p/424-5p/497-5p
YAP1|ENST00000282441.10|1,YAP1:miR-199-3p
YAP1|ENST00000282441.10|1,YAP1:miR-205-5p
YAP1|ENST00000282441.10|1,YAP1:miR-27-3p
YAP1|ENST00000282441.10|22,YAP1:miR-141-3p/200a-3p
YAP1|ENST00000282441.10|23,YAP1:miR-141-3p/200a-3p
YAP1|ENST00000282441.10|25,YAP1:miR-194-5p
YAP1|ENST00000282441.10|2,YAP1:miR-15-5p/16-5p/195-5p/424-5p/497-5p
YAP1|ENST00000282441.10|2,YAP1:miR-199-3p
YWHAE|ENST00000264335.13|1,YWHAE:miR-140-3p.1
YWHAE|ENST00000264335.13|1,YWHAE:miR-142-3p.2
YWHAE|ENST00000264335.13|1,YWHAE:miR-320
YWHAE|ENST00000264335.13|1,YWHAE:miR-873-5p.1
YWHAE|ENST00000264335.13|1,YWHAE:miR-873-5p.2
YWHAE|ENST00000264335.13|2,YWHAE:miR-140-3p.1
YWHAE|ENST00000264335.13|2,YWHAE:miR-142-3p.2
YWHAE|ENST00000264335.13|2,YWHAE:miR-155-5p
YWHAE|ENST00000264335.13|2,YWHAE:miR-320
YWHAE|ENST00000264335.13|4,YWHAE:miR-29-3p
YWHAE|ENST00000264335.13|4,YWHAE:miR-31-5p
YWHAE|ENST00000264335.13|4,YWHAE:miR-490-3p
YWHAE|ENST00000264335.13|5,YWHAE:miR-199-3p
YWHAE|ENST00000264335.13|5,YWHAE:miR-26-5p
YWHAE|ENST00000264335.13|5,YWHAE:miR-29-3p
YWHAE|ENST00000264335.13|5,YWHAE:miR-31-5p
YWHAE|ENST00000264335.13|5,YWHAE:miR-490-3p
YWHAE|ENST00000264335.13|6,YWHAE:miR-182-5p
YWHAE|ENST00000264335.13|6,YWHAE:miR-199-3p
YWHAE|ENST00000264335.13|6,YWHAE:miR-26-5p
YWHAE|ENST00000264335.13|6,YWHAE:miR-802
YWHAE|ENST00000264335.13|6,YWHAE:miR-96-5p/1271-5p
YWHAE|ENST00000264335.13|7,YWHAE:miR-182-5p
YWHAE|ENST00000264335.13|7,YWHAE:miR-802
YWHAE|ENST00000264335.13|7,YWHAE:miR-96-5p/1271-5p
ZC4H2|ENST00000374839.8|1,ZC4H2:miR-203a-3p.1
ZC4H2|ENST00000374839.8|1,ZC4H2:miR-218-5p
ZC4H2|ENST00000374839.8|1,ZC4H2:miR-23-3p
ZC4H2|ENST00000374839.8|1,ZC4H2:miR-29-3p
ZC4H2|ENST00000374839.8|2,ZC4H2:miR-203a-3p.1
ZC4H2|ENST00000374839.8|2,ZC4H2:miR-29-3p
ZC4H2|ENST00000374839.8|3,ZC4H2:miR-124-3p.2/506-3p
ZC4H2|ENST00000374839.8|3,ZC4H2:miR-143-3p
ZC4H2|ENST00000374839.8|4,ZC4H2:miR-124-3p.2/506-3p
ZC4H2|ENST00000374839.8|4,ZC4H2:miR-143-3p
ZDHHC9|ENST00000357166.11|10,ZDHHC9:miR-125-5p
ZDHHC9|ENST00000357166.11|10,ZDHHC9:miR-299-5p
ZDHHC9|ENST00000357166.11|10,ZDHHC9:miR-369-3p
ZDHHC9|ENST00000357166.11|10,ZDHHC9:miR-374-5p
ZDHHC9|ENST00000357166.11|10,ZDHHC9:miR-504-5p.1
ZDHHC9|ENST00000357166.11|10,ZDHHC9:miR-655-3p
